# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECT":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"vehicle","anchor_id":"","type":5,"desc":"","options":{},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"1_dvhnYdOB","[""20190520_105429_1080.png""]",0,"[]","[2,463.383,606.81,69.875,42.906]","{}"
"1_Z7NvCD87","[""20190520_105429_1080.png""]",0,"[]","[2,500.159,589.648,36.776,19.614]","{}"
"1_NqiYqm6S","[""20190520_105429_1080.png""]",0,"[]","[2,572.486,597.003,33.099,20.84]","{}"
"1_oABOknmn","[""20190520_105429_1080.png""]",0,"[]","[2,587.196,608.036,34.325,20.84]","{}"
"1_KXuBQRIt","[""20190520_105429_1080.png""]",0,"[]","[2,707.333,620.295,33.098,20.84]","{}"
"1_knXnvVkZ","[""20190520_105429_1080.png""]",0,"[]","[2,612.94,588.422,145.88,58.842]","{}"
"1_z2wMxONa","[""20190520_105429_1080.png""]",0,"[]","[2,840.953,594.552,33.099,15.936]","{}"
"1_1vECCHGv","[""20190520_105429_1080.png""]",0,"[]","[2,595.778,561.453,36.776,23.292]","{}"
"1_zVeiPi58","[""20190520_105429_1080.png""]",0,"[]","[2,655.846,563.905,44.131,23.291]","{}"
"1_3JHVGXm7","[""20190520_105429_1080.png""]",0,"[]","[2,735.528,567.582,33.099,20.84]","{}"
"1_Vur7imrp","[""20190520_105429_1080.png""]",0,"[]","[2,722.043,545.516,30.647,19.615]","{}"
"1_FZfLXylp","[""20190520_105429_1080.png""]",0,"[]","[2,789.467,544.291,29.421,18.388]","{}"
"1_OSgZDc2v","[""20190520_105429_1080.png""]",0,"[]","[2,796.822,529.58,28.195,18.388]","{}"
"1_Ej4xA8uS","[""20190520_105429_1080.png""]",0,"[]","[2,875.278,552.872,31.873,19.614]","{}"
"1_wy4yuX78","[""20190520_105429_1080.png""]",0,"[]","[2,866.697,528.354,33.099,18.388]","{}"
"1_3XfZOb3D","[""20190520_105429_1080.png""]",0,"[]","[2,901.022,534.484,31.872,23.291]","{}"
"1_UTwcvsFl","[""20190520_105429_1080.png""]",0,"[]","[2,965.993,551.646,31.873,18.388]","{}"
"1_V0oaeXeN","[""20190520_105429_1080.png""]",0,"[]","[2,1095.936,484.222,26.97,14.711]","{}"
"1_UhzGjhC8","[""20190520_105429_1080.png""]",0,"[]","[2,1133.939,473.19,26.969,13.484]","{}"
"1_xOAXXjSD","[""20190520_105429_1080.png""]",0,"[]","[2,1157.23,482.997,24.518,17.162]","{}"
"1_42hZYsh4","[""20190520_105429_1080.png""]",0,"[]","[2,1202.588,491.578,26.969,17.162]","{}"
"1_kCd99joH","[""20190520_105429_1080.png""]",0,"[]","[2,1209.943,467.06,25.744,13.485]","{}"
"1_DbX5RyIY","[""20190520_105429_1080.png""]",0,"[]","[2,1168.263,464.608,24.518,14.711]","{}"
"1_YwhliCyZ","[""20190520_105429_1080.png""]",0,"[]","[2,1140.068,424.154,49.035,36.777]","{}"
"1_U9xaSzIe","[""20190520_105429_1080.png""]",0,"[]","[2,1251.623,458.479,25.744,19.614]","{}"
"1_2PU5YddG","[""20190520_105429_1080.png""]",0,"[]","[2,1254.075,476.867,24.518,18.388]","{}"
"1_1x19DUmz","[""20190520_105429_1080.png""]",0,"[]","[2,1307.163,454.327,24.664,12.981]","{}"
"1_rWNjXUjm","[""20190520_105429_1080.png""]",0,"[]","[2,1290.288,434.856,24.664,12.981]","{}"
"1_fi0eSDgs","[""20190520_105429_1080.png""]",0,"[]","[2,1246.154,436.154,18.173,16.875]","{}"
"1_zXc8RiOt","[""20190520_105429_1080.png""]",0,"[]","[2,1337.019,420.577,15.577,15.577]","{}"
"1_uyqxX6pU","[""20190520_105429_1080.png""]",0,"[]","[2,1368.173,401.106,14.279,12.981]","{}"
"1_Ar178zzw","[""20190520_105429_1080.png""]",0,"[]","[2,1325.337,402.404,16.875,18.173]","{}"
"1_Xa7ZwOPp","[""20190520_105429_1080.png""]",0,"[]","[2,1390.24,406.298,15.577,11.683]","{}"
"1_XlCXuflC","[""20190520_105429_1080.png""]",0,"[]","[2,1405.817,412.788,14.279,12.981]","{}"
"1_yUuIIEk4","[""20190520_105429_1080.png""]",0,"[]","[2,1407.115,384.231,14.279,10.384]","{}"
"1_9wVK962i","[""20190520_105429_1080.png""]",0,"[]","[2,1412.308,382.933,0,1.298]","{}"
"1_SrDvFuWw","[""20190520_105429_1080.png""]",0,"[]","[2,1337.019,338.798,11.683,11.683]","{}"
"1_asCEljdB","[""20190520_105429_1080.png""]",0,"[]","[2,1338.317,289.471,12.981,18.173]","{}"
"1_l2Qzfiyz","[""20190520_105429_1080.png""]",0,"[]","[2,1427.885,369.952,14.278,14.279]","{}"
"1_neLWTBeW","[""20190520_105429_1080.png""]",0,"[]","[2,1427.885,385.529,15.577,14.279]","{}"
"1_QaBPj8pe","[""20190520_105429_1080.png""]",0,"[]","[2,1366.875,385.529,15.577,14.279]","{}"
"1_zO5BBF06","[""20190520_105429_1080.png""]",0,"[]","[2,1436.971,346.587,15.577,11.682]","{}"
"1_fIxGLotU","[""20190520_105429_1080.png""]",0,"[]","[2,1447.356,358.269,11.682,11.683]","{}"
"1_Rjv0elpK","[""20190520_105429_1080.png""]",0,"[]","[2,1466.827,341.394,11.683,10.385]","{}"
"1_wKxOJywi","[""20190520_105429_1080.png""]",0,"[]","[2,1500.577,342.692,14.279,12.981]","{}"
"1_JOW5WXfi","[""20190520_105429_1080.png""]",0,"[]","[2,1483.702,321.923,10.385,12.981]","{}"
"1_1R622T4R","[""20190520_105429_1080.png""]",0,"[]","[2,1465.529,320.625,11.683,11.683]","{}"
"1_Jy4Omjnh","[""20190520_105429_1080.png""]",0,"[]","[2,1503.173,314.135,10.385,10.384]","{}"
"1_cTzZh6I8","[""20190520_105429_1080.png""]",0,"[]","[2,1527.837,286.875,11.682,10.385]","{}"
"1_eTL5XmHX","[""20190520_105429_1080.png""]",0,"[]","[2,1510.962,273.894,10.384,9.087]","{}"
"1_GPbqdJty","[""20190520_105429_1080.png""]",0,"[]","[2,1500.577,293.365,9.086,10.385]","{}"
"1_WD6RLQC0","[""20190520_105429_1080.png""]",0,"[]","[2,1479.808,299.856,9.086,9.086]","{}"
"1_Xy4tugjC","[""20190520_105429_1080.png""]",0,"[]","[2,1514.856,306.346,11.682,-5.192]","{}"
"1_RZDkRTsz","[""20190520_105429_1080.png""]",0,"[]","[2,1501.875,260.913,11.683,10.385]","{}"
"1_pnpTd2Iz","[""20190520_105429_1080.png""]",0,"[]","[2,1529.135,270,10.384,9.087]","{}"
"2_6d5hGNXU","[""20190529_154953_1877.png""]",0,"[]","[2,15.577,894.375,58.413,29.856]","{}"
"2_ZsL8mQlA","[""20190529_154953_1877.png""]",0,"[]","[2,1499.279,229.76,11.683,7.788]","{}"
"2_jq5T30TQ","[""20190529_154953_1877.png""]",0,"[]","[2,1512.26,223.269,7.788,15.577]","{}"
"2_jjSS0Fv2","[""20190529_154953_1877.png""]",0,"[]","[2,1513.558,254.423,10.384,14.279]","{}"
"2_KdkPzbzg","[""20190529_154953_1877.png""]",0,"[]","[2,1507.067,286.875,10.385,16.875]","{}"
"2_pQVO6v0V","[""20190529_154953_1877.png""]",0,"[]","[2,1495.385,323.221,11.682,14.279]","{}"
"2_pMXM2kYI","[""20190529_154953_1877.png""]",0,"[]","[2,1478.51,349.183,12.98,14.279]","{}"
"2_v94XDwBa","[""20190529_154953_1877.png""]",0,"[]","[2,1456.442,353.077,16.875,12.981]","{}"
"2_VLAwqyBx","[""20190529_154953_1877.png""]",0,"[]","[2,1453.846,379.038,20.769,16.875]","{}"
"2_rZcnXi3b","[""20190529_154953_1877.png""]",0,"[]","[2,1405.817,401.106,19.471,11.682]","{}"
"2_peVdgx0e","[""20190529_154953_1877.png""]",0,"[]","[2,1386.346,425.769,20.769,12.981]","{}"
"2_TFPMi2ue","[""20190529_154953_1877.png""]",0,"[]","[2,1340.913,453.029,23.366,12.981]","{}"
"2_kh6bmanX","[""20190529_154953_1877.png""]",0,"[]","[2,1259.135,481.587,27.259,15.576]","{}"
"2_TAscdKm7","[""20190529_154953_1877.png""]",0,"[]","[2,1234.471,503.654,29.856,15.577]","{}"
"2_9mmKkszT","[""20190529_154953_1877.png""]",0,"[]","[2,1257.837,523.125,28.557,12.981]","{}"
"2_8rBnmvOm","[""20190529_154953_1877.png""]",0,"[]","[2,1181.25,511.442,29.856,14.279]","{}"
"2_XuHffgjP","[""20190529_154953_1877.png""]",0,"[]","[2,1334.423,504.952,27.26,14.279]","{}"
"2_puIpbblV","[""20190529_154953_1877.png""]",0,"[]","[2,1378.558,464.712,31.154,18.173]","{}"
"2_sYx7uZeE","[""20190529_154953_1877.png""]",0,"[]","[2,1420.096,464.712,29.856,12.98]","{}"
"2_CleMbBCK","[""20190529_154953_1877.png""]",0,"[]","[2,1438.269,469.904,27.26,12.981]","{}"
"2_s9eZUnoS","[""20190529_154953_1877.png""]",0,"[]","[2,1431.779,442.644,22.067,11.683]","{}"
"2_xpmcY80q","[""20190529_154953_1877.png""]",0,"[]","[2,1460.337,415.385,18.173,10.384]","{}"
"2_85cpjB7E","[""20190529_154953_1877.png""]",0,"[]","[2,1518.75,423.173,24.663,14.279]","{}"
"2_l8RXDFIf","[""20190529_154953_1877.png""]",0,"[]","[2,1492.788,406.298,24.664,12.981]","{}"
"2_1mCdkWOi","[""20190529_154953_1877.png""]",0,"[]","[2,1499.279,382.933,25.961,15.577]","{}"
"2_Y36H2V2G","[""20190529_154953_1877.png""]",0,"[]","[2,1536.923,395.913,23.365,15.577]","{}"
"2_ou2QKJGF","[""20190529_154953_1877.png""]",0,"[]","[2,1544.712,372.548,23.365,12.981]","{}"
"2_Tq71tLfG","[""20190529_154953_1877.png""]",0,"[]","[2,1547.308,355.673,18.173,16.875]","{}"
"2_7EDLMU6G","[""20190529_154953_1877.png""]",0,"[]","[2,1577.163,388.125,20.77,14.279]","{}"
"2_yupJqg3l","[""20190529_154953_1877.png""]",0,"[]","[2,1573.269,371.25,18.173,16.875]","{}"
"2_WcfX2L1X","[""20190529_154953_1877.png""]",0,"[]","[2,1571.971,337.5,16.875,14.279]","{}"
"2_bXyIG6rh","[""20190529_154953_1877.png""]",0,"[]","[2,1595.337,356.971,15.576,7.789]","{}"
"2_FnhblO7i","[""20190529_154953_1877.png""]",0,"[]","[2,1591.442,340.096,12.981,15.577]","{}"
"2_AOHnXDbN","[""20190529_154953_1877.png""]",0,"[]","[2,1613.51,340.096,10.384,15.577]","{}"
"2_zfyqXXYd","[""20190529_154953_1877.png""]",0,"[]","[2,1634.279,338.798,12.981,10.385]","{}"
"2_uYvT4ufH","[""20190529_154953_1877.png""]",0,"[]","[2,1635.577,318.029,9.087,12.981]","{}"
"2_VlkYrHWS","[""20190529_154953_1877.png""]",0,"[]","[2,1653.75,316.731,11.683,11.682]","{}"
"2_eleAJxrj","[""20190529_154953_1877.png""]",0,"[]","[2,1596.635,312.837,15.577,14.278]","{}"
"2_X3qfT4I8","[""20190529_154953_1877.png""]",0,"[]","[2,1621.298,308.942,12.981,15.577]","{}"
"2_dsmLFDxh","[""20190529_154953_1877.png""]",0,"[]","[2,1632.981,285.577,10.384,10.385]","{}"
"2_rSbVFE6J","[""20190529_154953_1877.png""]",0,"[]","[2,1621.298,273.894,12.981,10.385]","{}"
"2_BfCPwSmU","[""20190529_154953_1877.png""]",0,"[]","[2,1627.788,263.51,11.683,9.086]","{}"
"2_tmXw2Uga","[""20190529_154953_1877.png""]",0,"[]","[2,1635.577,250.529,9.086,10.384]","{}"
"2_v4n4DiAi","[""20190529_154953_1877.png""]",0,"[]","[2,1652.452,244.038,14.279,11.683]","{}"
"2_JPjKkiFN","[""20190529_154953_1877.png""]",0,"[]","[2,1665.433,259.615,15.577,10.385]","{}"
"2_k5LXZoRV","[""20190529_154953_1877.png""]",0,"[]","[2,1653.75,275.192,16.875,11.683]","{}"
"2_Yc4X5XWz","[""20190529_154953_1877.png""]",0,"[]","[2,1665.433,288.173,12.98,10.385]","{}"
"2_ceCtQZEX","[""20190529_154953_1877.png""]",0,"[]","[2,1677.115,268.702,9.087,11.683]","{}"
"2_J9TmSv7H","[""20190529_154953_1877.png""]",0,"[]","[2,1021.587,575.048,23.365,12.981]","{}"
"2_0pUokJP8","[""20190529_154953_1877.png""]",0,"[]","[2,1054.038,581.538,35.049,19.472]","{}"
"2_XF3mOOla","[""20190529_154953_1877.png""]",0,"[]","[2,1085.192,623.077,33.75,19.471]","{}"
"2_XRQzzOAH","[""20190529_154953_1877.png""]",0,"[]","[2,1017.692,608.798,33.75,19.471]","{}"
"2_hOcabcYX","[""20190529_154953_1877.png""]",0,"[]","[2,994.327,632.163,36.346,22.068]","{}"
"2_eFtTSKDm","[""20190529_154953_1877.png""]",0,"[]","[2,874.904,620.481,44.134,25.961]","{}"
"2_QXgPDs0L","[""20190529_154953_1877.png""]",0,"[]","[2,873.606,689.279,38.942,22.067]","{}"
"2_6uY6jZuz","[""20190529_154953_1877.png""]",0,"[]","[2,825.577,658.125,35.048,23.365]","{}"
"2_zV0xKCOW","[""20190529_154953_1877.png""]",0,"[]","[2,711.346,711.346,36.346,23.366]","{}"
"2_Skerkacr","[""20190529_154953_1877.png""]",0,"[]","[2,717.837,738.606,51.923,25.961]","{}"
"2_XA7pkqJX","[""20190529_154953_1877.png""]",0,"[]","[2,611.394,752.885,48.029,28.557]","{}"
"2_gg9NP0vM","[""20190529_154953_1877.png""]",0,"[]","[2,571.154,785.337,49.327,32.451]","{}"
"2_nWaBJBDg","[""20190529_154953_1877.png""]",0,"[]","[2,569.856,724.327,44.134,22.067]","{}"
"2_6hwxSX5o","[""20190529_154953_1877.png""]",0,"[]","[2,441.346,737.308,53.221,28.557]","{}"
"2_TQUvTQG0","[""20190529_154953_1877.png""]",0,"[]","[2,453.029,781.442,51.923,31.154]","{}"
"2_OuWmyDun","[""20190529_154953_1877.png""]",0,"[]","[2,377.74,764.567,45.433,25.962]","{}"
"2_XeD59dom","[""20190529_154953_1877.png""]",0,"[]","[2,319.327,802.212,48.029,28.557]","{}"
"2_mS6zeQ4Z","[""20190529_154953_1877.png""]",0,"[]","[2,297.26,869.712,50.625,31.153]","{}"
"2_PKHNxSNZ","[""20190529_154953_1877.png""]",0,"[]","[2,175.24,817.788,61.01,32.452]","{}"
"2_NwXaldsB","[""20190529_154953_1877.png""]",0,"[]","[2,123.317,886.587,54.52,32.451]","{}"
"2_HbiQO9UH","[""20190529_154953_1877.png""]",0,"[]","[2,62.308,861.923,59.711,31.154]","{}"
"2_eGcYzfgu","[""20190529_154953_1877.png""]",0,"[]","[2,32.452,932.019,61.01,33.75]","{}"
"3_ba26Zsi8","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,151.875,913.846,58.413,32.452]","{}"
"3_g9YyFl7D","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,580.24,765.865,36.347,24.664]","{}"
"3_4I1tOhiP","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,645.144,780.144,48.029,27.26]","{}"
"3_phfSXvfF","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,703.558,739.904,48.029,23.365]","{}"
"3_duZ92KX2","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,890.481,650.337,36.346,18.173]","{}"
"3_USS0kqGK","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1022.885,607.5,27.259,15.577]","{}"
"3_8C7ewcEv","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1138.413,594.519,24.664,11.683]","{}"
"3_6T92l6C1","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1303.269,533.51,23.366,15.577]","{}"
"3_hfymC42y","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1313.654,455.625,23.365,12.981]","{}"
"3_cISh41A1","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1408.413,449.135,18.174,15.577]","{}"
"3_muAC5j8H","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1442.164,414.087,20.769,15.576]","{}"
"3_jeg8DiXT","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1449.952,425.769,22.067,11.683]","{}"
"3_baAxtOzs","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1451.25,359.567,14.279,12.981]","{}"
"3_29IVz5zh","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1497.981,244.038,12.981,12.981]","{}"
"3_STJpz4Ig","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1481.106,390.721,15.577,15.577]","{}"
"3_rfox82Xd","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1508.365,385.529,19.472,14.279]","{}"
"3_76M8N5X0","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1551.202,395.913,12.981,12.981]","{}"
"3_LTZDEmAl","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1538.221,354.375,14.279,12.981]","{}"
"3_X1WraQso","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1562.885,333.606,14.278,10.384]","{}"
"3_C49jeocf","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1571.971,350.481,10.385,14.279]","{}"
"3_lkQKKccx","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1597.933,359.567,18.173,12.981]","{}"
"3_6zIN1CIA","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1599.231,324.519,10.384,11.683]","{}"
"3_0os9Xd5Y","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1612.212,305.048,14.278,14.279]","{}"
"3_fwhKAsLm","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1620,264.808,12.981,14.279]","{}"
"3_Mx3PlIgL","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1642.067,277.788,14.279,12.981]","{}"
"3_YI0XKgcX","[""20190608_155249_shavuot.eve_1876.png""]",0,"[]","[2,1655.048,255.721,11.683,11.683]","{}"
"4_aPMAKtiG","[""20190612_124811_1776.png""]",0,"[]","[2,66.202,948.894,64.904,35.048]","{}"
"4_BMGOBMEk","[""20190612_124811_1776.png""]",0,"[]","[2,-1.298,933.317,27.26,32.452]","{}"
"4_8Lz3lvKF","[""20190612_124811_1776.png""]",0,"[]","[2,88.269,881.394,66.202,31.154]","{}"
"4_PbKyQLJi","[""20190612_124811_1776.png""]",0,"[]","[2,167.452,842.452,59.711,27.26]","{}"
"4_CCzzYobQ","[""20190612_124811_1776.png""]",0,"[]","[2,208.99,874.904,54.52,27.259]","{}"
"4_ToACv11a","[""20190612_124811_1776.png""]",0,"[]","[2,354.375,813.894,46.731,23.366]","{}"
"4_GLHu2i67","[""20190612_124811_1776.png""]",0,"[]","[2,336.202,794.423,57.115,29.856]","{}"
"4_WtVb3Ze1","[""20190612_124811_1776.png""]",0,"[]","[2,380.337,774.952,46.73,23.365]","{}"
"4_1OKVkS0f","[""20190612_124811_1776.png""]",0,"[]","[2,497.163,758.077,32.452,24.663]","{}"
"4_dqRDdX2q","[""20190612_124811_1776.png""]",0,"[]","[2,590.625,741.202,41.538,25.961]","{}"
"4_e1OeGuK6","[""20190612_124811_1776.png""]",0,"[]","[2,633.462,758.077,44.134,25.961]","{}"
"4_41eWshU6","[""20190612_124811_1776.png""]",0,"[]","[2,734.712,751.587,42.836,25.961]","{}"
"4_8Lz4khrZ","[""20190612_124811_1776.png""]",0,"[]","[2,700.962,728.221,37.644,22.067]","{}"
"4_6oZffFIA","[""20190612_124811_1776.png""]",0,"[]","[2,789.231,678.894,42.836,20.769]","{}"
"4_ptbtW4hS","[""20190612_124811_1776.png""]",0,"[]","[2,808.702,656.827,27.26,20.769]","{}"
"4_ATiO4VNn","[""20190612_124811_1776.png""]",0,"[]","[2,882.692,646.442,37.645,22.068]","{}"
"4_BLIGyoXh","[""20190612_124811_1776.png""]",0,"[]","[2,909.952,687.981,37.644,23.365]","{}"
"4_XJIyjTKO","[""20190612_124811_1776.png""]",0,"[]","[2,907.356,624.375,36.346,19.471]","{}"
"4_Ebe1QreQ","[""20190612_124811_1776.png""]",0,"[]","[2,943.702,603.606,28.558,18.173]","{}"
"4_fCYSBQmc","[""20190612_124811_1776.png""]",0,"[]","[2,1043.654,595.817,31.154,16.875]","{}"
"4_dZzfY7wl","[""20190612_124811_1776.png""]",0,"[]","[2,1043.654,564.663,32.452,16.875]","{}"
"4_jY2blcaR","[""20190612_124811_1776.png""]",0,"[]","[2,1217.596,523.125,20.769,16.875]","{}"
"4_sLLb9u7b","[""20190612_124811_1776.png""]",0,"[]","[2,1263.029,534.808,22.067,15.577]","{}"
"4_sl2Gm3Ln","[""20190612_124811_1776.png""]",0,"[]","[2,1305.865,533.51,24.664,15.577]","{}"
"4_8OG9oYsL","[""20190612_124811_1776.png""]",0,"[]","[2,1346.106,514.038,22.067,15.577]","{}"
"4_t9LrZp8B","[""20190612_124811_1776.png""]",0,"[]","[2,1339.615,499.76,18.173,15.577]","{}"
"4_gU7uqwa7","[""20190612_124811_1776.png""]",0,"[]","[2,1348.702,464.712,19.471,14.278]","{}"
"4_tpgBZ0xh","[""20190612_124811_1776.png""]",0,"[]","[2,1372.067,467.308,20.77,15.577]","{}"
"4_XCBXXJpj","[""20190612_124811_1776.png""]",0,"[]","[2,1399.327,468.606,24.663,14.279]","{}"
"4_cBAfyaK6","[""20190612_124811_1776.png""]",0,"[]","[2,1369.471,427.067,16.875,14.279]","{}"
"4_7cwSvqHX","[""20190612_124811_1776.png""]",0,"[]","[2,1423.99,425.769,16.875,12.981]","{}"
"4_KM5GhXDj","[""20190612_124811_1776.png""]",0,"[]","[2,1422.692,438.75,18.173,12.981]","{}"
"4_XsQpMLrS","[""20190612_124811_1776.png""]",0,"[]","[2,1438.269,447.837,18.173,11.682]","{}"
"4_79ZxzrNa","[""20190612_124811_1776.png""]",0,"[]","[2,1464.231,449.135,19.471,14.278]","{}"
"4_P6X4h1B4","[""20190612_124811_1776.png""]",0,"[]","[2,1470.721,430.962,18.173,14.278]","{}"
"4_80tOEkpK","[""20190612_124811_1776.png""]",0,"[]","[2,1462.933,399.808,19.471,16.875]","{}"
"4_MPU17sYa","[""20190612_124811_1776.png""]",0,"[]","[2,1457.74,341.394,14.279,12.981]","{}"
"4_7RR9qz38","[""20190612_124811_1776.png""]",0,"[]","[2,1492.788,316.731,10.385,12.981]","{}"
"4_XoORXxXH","[""20190612_124811_1776.png""]",0,"[]","[2,1473.317,279.087,11.683,10.384]","{}"
"4_SvWOAOy9","[""20190612_124811_1776.png""]",0,"[]","[2,1495.385,240.144,9.086,9.087]","{}"
"4_xXts6ejk","[""20190612_124811_1776.png""]",0,"[]","[2,1512.26,238.846,7.788,9.087]","{}"
"4_rGjDt2vd","[""20190612_124811_1776.png""]",0,"[]","[2,1485,388.125,16.875,11.683]","{}"
"4_R9jJtcxt","[""20190612_124811_1776.png""]",0,"[]","[2,1494.087,397.212,18.173,14.278]","{}"
"4_ut4TjCed","[""20190612_124811_1776.png""]",0,"[]","[2,1516.154,366.058,14.279,12.98]","{}"
"4_Gcs8MmXm","[""20190612_124811_1776.png""]",0,"[]","[2,1542.115,368.654,14.279,11.683]","{}"
"4_OI5EE8uH","[""20190612_124811_1776.png""]",0,"[]","[2,1540.817,385.529,14.279,12.981]","{}"
"4_GtK0V5Cy","[""20190612_124811_1776.png""]",0,"[]","[2,1568.077,381.635,12.981,11.682]","{}"
"4_rPOo8oIj","[""20190612_124811_1776.png""]",0,"[]","[2,1569.375,363.462,11.683,12.98]","{}"
"4_Qk9rHnNu","[""20190612_124811_1776.png""]",0,"[]","[2,1546.01,350.481,11.682,11.682]","{}"
"4_jfQChePd","[""20190612_124811_1776.png""]",0,"[]","[2,1569.375,328.413,10.385,10.385]","{}"
"4_mTDNZEEy","[""20190612_124811_1776.png""]",0,"[]","[2,1582.356,333.606,15.577,15.577]","{}"
"4_UsnD69gW","[""20190612_124811_1776.png""]",0,"[]","[2,1595.337,338.798,14.278,15.577]","{}"
"4_XykBSjGe","[""20190612_124811_1776.png""]",0,"[]","[2,1621.298,336.202,12.981,12.981]","{}"
"4_JjXkZBod","[""20190612_124811_1776.png""]",0,"[]","[2,1636.875,324.519,10.385,11.683]","{}"
"4_oJchHmA4","[""20190612_124811_1776.png""]",0,"[]","[2,1617.404,316.731,11.683,14.279]","{}"
"4_hgXN64nx","[""20190612_124811_1776.png""]",0,"[]","[2,1597.933,290.769,14.279,16.875]","{}"
